Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Category,Daily_Return,Price_Range,Volatility,Cumulative_Return,Average_Price
2024-01-29,3800.800048828125,3820.0,3780.85009765625,3801.0,3764.828857421875,1646747,TCS,IT_industry,3701.0,39.14990234375,3720.5301210824455,0.003925826676738797,5701.300048828125
2024-01-30,3807.449951171875,3847.800048828125,3787.0,3800.550048828125,3764.383056640625,1411621,TCS,IT_industry,3700.550048828125,60.800048828125,3748.1565774530354,0.0038074147121760493,5707.7249755859375
2024-01-31,3811.199951171875,3834.0,3796.449951171875,3815.949951171875,3779.636474609375,2459358,TCS,IT_industry,3715.949951171875,37.550048828125,3734.5110129915097,0.007859451324614186,5719.1749267578125
2024-02-01,3820.0,3904.89990234375,3805.050048828125,3854.14990234375,3817.472900390625,2363107,TCS,IT_industry,3754.14990234375,99.849853515625,3806.173850030262,0.017870050501393564,5747.074951171875
2024-02-02,3875.050048828125,3984.39990234375,3872.0,3966.300048828125,3928.555908203125,2826510,TCS,IT_industry,3866.300048828125,112.39990234375,3886.7774342416706,0.04696862191525564,5858.2000732421875
2024-02-05,3983.0,4022.0,3962.10009765625,3973.300048828125,3935.4892578125,1691523,TCS,IT_industry,3873.300048828125,59.89990234375,3922.281880327039,0.04873348151542012,5969.6500244140625
2024-02-06,3997.0,4149.89990234375,3990.0,4136.0,4096.64111328125,4474396,TCS,IT_industry,4036.0,159.89990234375,4053.4298830013904,0.08968184775701027,6065.0
2024-02-07,4153.0,4155.0,4073.949951171875,4083.39990234375,4044.541259765625,2124267,TCS,IT_industry,3983.39990234375,81.050048828125,4055.231423602828,0.0769641475545888,6194.699951171875
2024-02-08,4090.0,4158.0,4086.050048828125,4134.10009765625,4094.75927734375,2345173,TCS,IT_industry,4034.10009765625,71.949951171875,4059.1622855686383,0.08938039314409107,6157.050048828125
2024-02-09,4136.5498046875,4184.75,4100.0,4133.7001953125,4094.363037109375,2100596,TCS,IT_industry,4033.7001953125,84.75,4085.565254946421,0.08928362549365376,6203.39990234375
2024-02-12,4130.0,4159.60009765625,4105.5498046875,4120.7001953125,4081.48681640625,1013716,TCS,IT_industry,4020.7001953125,54.05029296875,4059.9677630991823,0.08613876008078714,6190.35009765625
2024-02-13,4125.4501953125,4170.0,4081.5,4149.5,4110.01220703125,1257415,TCS,IT_industry,4049.5,88.5,4071.638751656826,0.09312773049968881,6200.2001953125
2024-02-14,4107.0,4114.89990234375,4049.5,4100.10009765625,4061.082763671875,1391283,TCS,IT_industry,4000.10009765625,65.39990234375,4016.1340209372247,0.0812227918049403,6157.050048828125
2024-02-15,4128.0,4146.2998046875,4083.0,4103.2001953125,4064.1533203125,1091582,TCS,IT_industry,4003.2001953125,63.2998046875,4046.7921081177733,0.08197888490111949,6179.60009765625
2024-02-16,4113.25,4147.9501953125,4100.10009765625,4128.2998046875,4089.01416015625,1307556,TCS,IT_industry,4028.2998046875,47.85009765625,4048.6332781399447,0.08809598676327035,6177.39990234375
2024-02-19,4123.0498046875,4128.2998046875,4055.0,4103.7998046875,4064.7470703125,772291,TCS,IT_industry,4003.7998046875,73.2998046875,4029.488941755828,0.0821612824816832,6174.94970703125
2024-02-20,4082.10009765625,4098.0,4010.0,4030.64990234375,3992.293212890625,1193648,TCS,IT_industry,3930.64990234375,88.0,3998.512321904508,0.06433634622647244,6097.425048828125
2024-02-21,4013.0,4063.35009765625,3980.60009765625,3991.5,3953.51611328125,1885939,TCS,IT_industry,3891.5,82.75,3963.623175505273,0.05462335733974222,6008.75
2024-02-22,3971.0,4094.949951171875,3971.0,4087.10009765625,4048.206298828125,2982052,TCS,IT_industry,3987.10009765625,123.949951171875,3997.79059844946,0.0785742362115337,6014.550048828125
2024-02-23,4130.0,4130.0,4046.39990234375,4052.10009765625,4013.539306640625,2538072,TCS,IT_industry,3952.10009765625,83.60009765625,4030.140672618522,0.0700106923532241,6156.050048828125
2024-02-26,4036.0,4050.0,3982.75,4001.050048828125,3962.97509765625,1379284,TCS,IT_industry,3901.050048828125,67.25,3950.4573811525675,0.05741228353716654,6036.5250244140625
2024-02-27,3999.0,4124.0,3999.0,4104.39990234375,4065.341552734375,2960475,TCS,IT_industry,4004.39990234375,125.0,4026.567973512609,0.08324299217287445,6051.199951171875
2024-02-28,4095.60009765625,4154.89990234375,4089.0,4118.9501953125,4079.75341796875,1939225,TCS,IT_industry,4018.9501953125,65.89990234375,4055.6270341101545,0.08678804860846012,6155.0751953125
2024-02-29,4099.0,4138.10009765625,4064.550048828125,4095.10009765625,4056.13037109375,3772719,TCS,IT_industry,3995.10009765625,73.550048828125,4038.846112359178,0.0809977361913039,6146.550048828125
2024-03-01,4107.2001953125,4140.0,4086.800048828125,4094.35009765625,4055.387451171875,2043265,TCS,IT_industry,3994.35009765625,53.199951171875,4040.1844016424598,0.08081457641735545,6154.375244140625
2024-03-04,4105.0,4117.89990234375,4075.89990234375,4080.699951171875,4041.8671875,1749271,TCS,IT_industry,3980.699951171875,42.0,4018.0175304194613,0.0774806745806843,6145.3499755859375
2024-03-05,4062.0,4064.0,3980.0,4012.10009765625,3973.920166015625,2070859,TCS,IT_industry,3912.10009765625,84.0,3964.800082173299,0.06066987443996963,6068.050048828125
2024-03-06,3994.050048828125,4072.0,3958.449951171875,4064.300048828125,4025.623291015625,1744204,TCS,IT_industry,3964.300048828125,113.550048828125,3974.604386890352,0.07368048432643826,6026.2000732421875
2024-03-07,4065.0,4124.0,4037.699951171875,4108.60009765625,4069.501953125,2688905,TCS,IT_industry,4008.60009765625,86.300048828125,4025.7256521637337,0.08458032739106458,6119.300048828125
2024-03-11,4089.0,4153.0,4089.0,4122.35009765625,4083.120849609375,2304068,TCS,IT_industry,4022.35009765625,64.0,4053.809006922416,0.08792690312471585,6150.175048828125
2024-03-12,4122.35009765625,4229.9501953125,4121.0498046875,4192.25,4152.35595703125,4039801,TCS,IT_industry,4092.25,108.900390625,4131.648571967339,0.10488332199448758,6218.47509765625
2024-03-13,4205.0,4241.0,4131.89990234375,4149.0,4109.517578125,2837260,TCS,IT_industry,4049.0,109.10009765625,4141.412149859153,0.09456667781717154,6279.5
2024-03-14,4153.4501953125,4225.0,4086.0,4207.60009765625,4167.5595703125,2919608,TCS,IT_industry,4107.60009765625,139.0,4127.89001080982,0.10869047485273076,6257.250244140625
2024-03-15,4192.60009765625,4239.0,4177.0,4219.25,4179.09912109375,3373143,TCS,IT_industry,4119.25,62.0,4140.001362801446,0.11145937367386616,6302.22509765625
2024-03-18,4215.25,4254.75,4117.85009765625,4152.5,4112.98388671875,1526904,TCS,IT_industry,4052.5,136.89990234375,4155.584434734346,0.09563892231359872,6291.5
2024-03-19,4051.25,4058.0,3966.60009765625,3977.300048828125,3939.451171875,8931209,TCS,IT_industry,3877.300048828125,91.39990234375,3958.269025495701,0.05344748183552994,6039.9000244140625
2024-03-20,3986.0,4018.0,3960.199951171875,3970.89990234375,3933.11181640625,1817913,TCS,IT_industry,3870.89990234375,57.800048828125,3918.269459100834,0.05183828421074188,5971.449951171875
2024-03-21,3990.050048828125,4008.39990234375,3948.0,3972.949951171875,3935.142578125,3829582,TCS,IT_industry,3872.949951171875,60.39990234375,3909.0278979510067,0.05235460864125496,5976.5250244140625
2024-03-22,3897.0,3938.0,3855.0,3910.89990234375,3873.68310546875,5852485,TCS,IT_industry,3810.89990234375,83.0,3839.4293360540946,0.03673650295992692,5852.449951171875
2024-03-26,3875.0,3946.699951171875,3871.449951171875,3877.5,3840.600830078125,3440925,TCS,IT_industry,3777.5,75.25,3846.8559807999377,0.02819623921354031,5813.75
2024-03-27,3888.5,3895.0,3829.39990234375,3840.89990234375,3804.34912109375,1968575,TCS,IT_industry,3740.89990234375,65.60009765625,3795.2994090002967,0.01875716689431739,5808.949951171875
2024-03-28,3850.10009765625,3915.0,3840.5,3876.300048828125,3839.412353515625,4311783,TCS,IT_industry,3776.300048828125,74.5,3815.923562375904,0.027973784850714223,5788.2501220703125
2024-04-01,3897.699951171875,3933.300048828125,3888.050048828125,3916.75,3879.4775390625,1569676,TCS,IT_industry,3816.75,45.25,3834.0327979484896,0.038409023855503266,5856.074951171875
2024-04-02,3890.0,3909.85009765625,3873.0,3883.800048828125,3846.841064453125,2142666,TCS,IT_industry,3783.800048828125,36.85009765625,3810.128177080843,0.029996428530293162,5831.9000244140625
2024-04-03,3851.0,3981.0,3851.0,3947.300048828125,3909.73681640625,3973090,TCS,IT_industry,3847.300048828125,130.0,3883.4396434939554,0.04634640267773471,5824.6500244140625
2024-04-04,3975.89990234375,4028.64990234375,3935.25,4003.300048828125,3965.203857421875,3394637,TCS,IT_industry,3903.300048828125,93.39990234375,3930.3497511684227,0.06053330159708681,5977.5499267578125
2024-04-05,3978.0,4002.0,3960.5,3979.25,3941.3828125,1636819,TCS,IT_industry,3879.25,41.5,3902.471194320538,0.054525780728446493,5967.625
2024-04-08,3983.0,4032.64990234375,3960.0,3972.550048828125,3934.74658203125,2302538,TCS,IT_industry,3872.550048828125,72.64990234375,3932.965821556192,0.052842049209725905,5969.2750244140625
2024-04-09,3984.0,4015.85009765625,3925.050048828125,3946.550048828125,3908.993896484375,1876992,TCS,IT_industry,3846.550048828125,90.800048828125,3916.3948772671506,0.04629710787488128,5957.2750244140625
2024-04-10,3956.39990234375,3990.199951171875,3918.0,3984.64990234375,3946.731201171875,2101965,TCS,IT_industry,3884.64990234375,72.199951171875,3891.8726176288337,0.055951076565249336,5948.724853515625
2024-04-12,3971.0,4013.35009765625,3945.5,4001.39990234375,3963.32177734375,4354821,TCS,IT_industry,3901.39990234375,67.85009765625,3914.7471062959266,0.06015470111585186,5971.699951171875
2024-04-15,4001.39990234375,4064.199951171875,3919.050048828125,3941.199951171875,3903.694580078125,4200329,TCS,IT_industry,3841.199951171875,145.14990234375,3964.7619602710874,0.04510994809920743,5971.9998779296875
2024-04-16,3902.0,3928.699951171875,3862.85009765625,3872.800048828125,3835.94580078125,3051420,TCS,IT_industry,3772.800048828125,65.849853515625,3828.956869965679,0.02775490714835538,5838.4000244140625
2024-04-18,3876.800048828125,3936.0,3850.0,3862.0,3825.248291015625,3476284,TCS,IT_industry,3762.0,86.0,3836.3107198342827,0.024966152999783664,5807.800048828125
2024-04-19,3838.0,3852.550048828125,3800.89990234375,3826.199951171875,3789.7890625,2957749,TCS,IT_industry,3726.199951171875,51.650146484375,3753.2112805763604,0.015696368186361664,5751.0999755859375
2024-04-22,3837.0,3878.0,3812.0,3864.60009765625,3827.82373046875,1728883,TCS,IT_industry,3764.60009765625,66.0,3779.361074789812,0.02573245920396039,5769.300048828125
2024-04-23,3877.050048828125,3895.0,3860.60009765625,3874.699951171875,3837.82763671875,1807586,TCS,IT_industry,3774.699951171875,34.39990234375,3795.3638953646296,0.02834593018758247,5814.4000244140625
2024-04-24,3890.0,3898.0,3824.449951171875,3831.050048828125,3794.593017578125,1317312,TCS,IT_industry,3731.050048828125,73.550048828125,3798.17227907681,0.0170805417352784,5805.5250244140625
2024-04-25,3811.199951171875,3873.64990234375,3811.0,3852.199951171875,3815.541748046875,2856271,TCS,IT_industry,3752.199951171875,62.64990234375,3774.7194198063453,0.02260122086258054,5737.2999267578125
2024-04-26,3855.14990234375,3876.800048828125,3802.550048828125,3821.35009765625,3784.985107421875,2039178,TCS,IT_industry,3721.35009765625,74.25,3777.2920228254734,0.014592753744997133,5765.824951171875
2024-04-29,3838.0,3877.800048828125,3819.199951171875,3870.199951171875,3833.370361328125,1110693,TCS,IT_industry,3770.199951171875,58.60009765625,3779.1178102007525,0.027376226475543164,5773.0999755859375
2024-04-30,3872.0,3881.75,3810.0,3820.64990234375,3784.291748046875,2203078,TCS,IT_industry,3720.64990234375,71.75,3782.0287458316247,0.014573233637604543,5782.324951171875
2024-05-02,3778.050048828125,3871.10009765625,3778.050048828125,3863.300048828125,3826.5361328125,2491044,TCS,IT_industry,3763.300048828125,93.050048828125,3773.306760326054,0.025736322420975455,5709.7000732421875
2024-05-03,3890.14990234375,3893.60009765625,3797.60009765625,3843.39990234375,3806.825439453125,2962234,TCS,IT_industry,3743.39990234375,96.0,3794.791745828473,0.020585268654527034,5811.849853515625
2024-05-06,3853.0,3939.949951171875,3853.0,3921.050048828125,3883.736572265625,2053831,TCS,IT_industry,3821.050048828125,86.949951171875,3841.6854569160178,0.04078875159215001,5813.5250244140625
2024-05-07,3930.800048828125,3988.0,3913.5,3978.949951171875,3941.085205078125,2062112,TCS,IT_industry,3878.949951171875,74.5,3889.644905112531,0.05555510655608742,5920.2750244140625
2024-05-08,3961.0,3984.300048828125,3938.60009765625,3976.949951171875,3939.1044921875,1247685,TCS,IT_industry,3876.949951171875,45.699951171875,3885.264351974669,0.0550525259754715,5949.4749755859375
2024-05-09,3962.0,3971.0,3910.050048828125,3960.199951171875,3922.513916015625,1726486,TCS,IT_industry,3860.199951171875,60.949951171875,3872.2663477340056,0.0508407625645797,5942.0999755859375
2024-05-10,3962.60009765625,3973.60009765625,3885.050048828125,3893.89990234375,3856.8447265625,1672489,TCS,IT_industry,3793.89990234375,88.550048828125,3873.827372463964,0.03409915479487935,5909.550048828125
2024-05-13,3884.5,3955.0,3870.0,3947.800048828125,3910.23193359375,931326,TCS,IT_industry,3847.800048828125,85.0,3856.970719080649,0.04794135245027531,5858.4000244140625
2024-05-14,3936.0,3945.800048828125,3892.89990234375,3901.199951171875,3864.0751953125,1058317,TCS,IT_industry,3801.199951171875,52.900146484375,3846.0128051321344,0.036137260246765224,5886.5999755859375
2024-05-15,3904.5,3926.949951171875,3875.5,3880.39990234375,3843.47314453125,1115021,TCS,IT_industry,3780.39990234375,51.449951171875,3827.076224300085,0.030805570323587106,5844.699951171875
2024-05-16,3891.10009765625,3909.5,3843.5,3900.949951171875,3891.91064453125,2599399,TCS,IT_industry,3800.949951171875,66.0,3810.972716950768,0.04340810406807816,5841.5750732421875
2024-05-17,3919.0,3920.0,3830.0,3834.10009765625,3825.2158203125,2765804,TCS,IT_industry,3734.10009765625,90.0,3820.1069376790333,0.026271322083510573,5836.050048828125
2024-05-21,3830.60009765625,3844.75,3810.050048828125,3820.199951171875,3811.347900390625,1908117,TCS,IT_industry,3720.199951171875,34.699951171875,3745.0156903427433,0.022645926661836846,5740.7000732421875
2024-05-22,3835.0,3841.25,3817.550048828125,3832.0,3823.12060546875,1311168,TCS,IT_industry,3732.0,23.699951171875,3741.6270864084518,0.025734782726883676,5751.0
2024-05-23,3840.949951171875,3905.0,3825.5,3893.449951171875,3884.427978515625,2095742,TCS,IT_industry,3793.449951171875,79.5,3806.7452375662724,0.04177073329542669,5787.6749267578125
2024-05-24,3878.25,3883.800048828125,3844.300048828125,3849.5,3840.580078125,1309452,TCS,IT_industry,3749.5,39.5,3783.9351300379412,0.030482610402392418,5803.0
2024-05-27,3855.0,3908.35009765625,3841.35009765625,3847.050048828125,3838.1357421875,1841538,TCS,IT_industry,3747.050048828125,67.0,3808.4982618625777,0.029846160728703164,5778.5250244140625
2024-05-28,3858.0,3870.0,3830.0,3839.89990234375,3831.002197265625,1801993,TCS,IT_industry,3739.89990234375,40.0,3770.257816677401,0.0279875644202231,5777.949951171875
2024-05-29,3848.89990234375,3848.89990234375,3800.0,3803.64990234375,3794.836181640625,1568095,TCS,IT_industry,3703.64990234375,48.89990234375,3748.995860237811,0.018547210757462573,5750.724853515625
2024-05-30,3777.0,3794.39990234375,3715.449951171875,3736.10009765625,3727.44287109375,2919230,TCS,IT_industry,3636.10009765625,78.949951171875,3694.952621648496,0.0007879960453959223,5645.050048828125
2024-05-31,3740.0,3749.800048828125,3653.75,3670.949951171875,3662.443603515625,10956800,TCS,IT_industry,3570.949951171875,96.050048828125,3650.268591069252,-0.016650035824171572,5575.4749755859375
2024-06-03,3732.800048828125,3751.550048828125,3696.0,3702.85009765625,3694.269775390625,2156773,TCS,IT_industry,3602.85009765625,55.550048828125,3651.7350441013764,-0.00796016225329954,5584.22509765625
2024-06-04,3700.0,3745.0,3591.5,3715.0,3706.3916015625,3395997,TCS,IT_industry,3615.0,153.5,3648.3243606998653,-0.004678911313634848,5557.5
2024-06-05,3716.0,3783.800048828125,3700.0,3746.449951171875,3737.768798828125,2799670,TCS,IT_industry,3646.449951171875,83.800048828125,3685.0398879231952,0.0037867881155343452,5589.2249755859375
2024-06-06,3781.0,3839.89990234375,3741.5,3830.39990234375,3821.524169921875,4328036,TCS,IT_industry,3730.39990234375,98.39990234375,3742.220806286165,0.026194640393612523,5696.199951171875
2024-06-07,3837.300048828125,3915.0,3837.300048828125,3893.949951171875,3884.927001953125,4552445,TCS,IT_industry,3793.949951171875,77.699951171875,3816.4548184505225,0.042785620644444244,5784.2750244140625
2024-06-10,3895.0,3905.89990234375,3841.89990234375,3858.699951171875,3849.758544921875,1734661,TCS,IT_industry,3758.699951171875,64.0,3806.335283405784,0.03373308065757463,5824.3499755859375
2024-06-11,3845.0,3879.949951171875,3841.0,3852.10009765625,3843.174072265625,1419898,TCS,IT_industry,3752.10009765625,38.949951171875,3780.238108212836,0.0320227207533319,5771.050048828125
2024-06-12,3874.39990234375,3893.5,3827.449951171875,3831.64990234375,3822.771240234375,2177001,TCS,IT_industry,3731.64990234375,66.050048828125,3793.6096120804073,0.026713871440861903,5790.224853515625
2024-06-13,3856.800048828125,3890.0,3852.0,3878.14990234375,3869.16357421875,1932323,TCS,IT_industry,3778.14990234375,38.0,3790.6742880755573,0.03884965751566005,5795.875
2024-06-14,3889.0,3889.0,3828.0,3832.050048828125,3823.17041015625,1860730,TCS,IT_industry,3732.050048828125,61.0,3789.105688829126,0.026962549829398275,5805.0250244140625
2024-06-18,3826.050048828125,3842.0,3795.050048828125,3815.10009765625,3806.259765625,1774045,TCS,IT_industry,3715.10009765625,46.949951171875,3742.5255445025005,0.022539350568824723,5733.60009765625
2024-06-19,3827.64990234375,3833.85009765625,3792.949951171875,3801.699951171875,3792.890625,1509050,TCS,IT_industry,3701.699951171875,40.900146484375,3734.0802578506996,0.019026941682353304,5728.4998779296875
2024-06-20,3796.0,3809.949951171875,3780.050048828125,3787.25,3778.47412109375,2846526,TCS,IT_industry,3687.25,29.89990234375,3710.1400614411173,0.015226013753868672,5689.625
2024-06-21,3827.0,3877.800048828125,3798.050048828125,3810.75,3801.919677734375,4642195,TCS,IT_industry,3710.75,79.75,3778.1333152762486,0.02143104676170049,5732.375
2024-06-24,3808.75,3857.0,3791.300048828125,3816.800048828125,3807.955810546875,1702154,TCS,IT_industry,3716.800048828125,65.699951171875,3757.6680989224947,0.02301870071658274,5717.1500244140625
2024-06-25,3817.0,3847.64990234375,3792.89990234375,3838.449951171875,3829.555419921875,1338808,TCS,IT_industry,3738.449951171875,54.75,3748.8365805447834,0.028690932866749952,5736.2249755859375
2024-06-26,3844.5,3866.949951171875,3841.0,3855.85009765625,3846.915283203125,1639845,TCS,IT_industry,3755.85009765625,25.949951171875,3767.3350827843637,0.03322406044363313,5772.425048828125
2024-06-27,3831.0,3942.0,3818.10009765625,3934.14990234375,3925.03369140625,4526556,TCS,IT_industry,3834.14990234375,123.89990234375,3844.9498063766805,0.05353082637222406,5798.074951171875
2024-06-28,3917.800048828125,3960.0,3897.85009765625,3904.14990234375,3895.103271484375,2731571,TCS,IT_industry,3804.14990234375,62.14990234375,3860.161361752112,0.04590530713466778,5869.875
2024-07-01,3884.0,4001.699951171875,3884.0,3978.199951171875,3968.981689453125,2658723,TCS,IT_industry,3878.199951171875,117.699951171875,3904.0678550562466,0.06487230565036972,5873.0999755859375
2024-07-02,3993.60009765625,4023.39990234375,3982.550048828125,4017.39990234375,4008.0908203125,2307449,TCS,IT_industry,3917.39990234375,40.849853515625,3924.2673751959123,0.07472599959995407,6002.300048828125
2024-07-03,4020.0,4026.10009765625,3955.0,3965.25,3956.061767578125,1821198,TCS,IT_industry,3865.25,71.10009765625,3926.3585933374807,0.06174499316399751,6002.625
2024-07-04,3999.85009765625,4047.35009765625,3982.10009765625,4020.949951171875,4011.632568359375,2518001,TCS,IT_industry,3920.949951171875,65.25,3948.316283607018,0.07579199345016097,6010.3250732421875
2024-07-05,4010.0,4026.75,3988.0,4011.800048828125,4002.50390625,1668616,TCS,IT_industry,3911.800048828125,38.75,3927.3432511226497,0.07351644553947378,6015.9000244140625
2024-07-08,4022.0,4031.25,3978.050048828125,3993.199951171875,3983.947021484375,1758882,TCS,IT_industry,3893.199951171875,53.199951171875,3931.6293925305267,0.06888012657507547,6018.5999755859375
2024-07-09,3985.0,4006.949951171875,3975.10009765625,3985.5,3976.264892578125,1305801,TCS,IT_industry,3885.5,31.849853515625,3907.210894650579,0.06695185572588436,5977.75
2024-07-10,3983.699951171875,4003.300048828125,3902.0,3909.14990234375,3900.091552734375,2669716,TCS,IT_industry,3809.14990234375,101.300048828125,3903.482950546462,0.047794847352038095,5938.27490234375
2024-07-11,3931.0,3980.0,3895.60009765625,3923.699951171875,3914.60791015625,4872189,TCS,IT_industry,3823.699951171875,84.39990234375,3880.716157042213,0.05151690290524613,5892.8499755859375
2024-07-12,3980.0,4199.9501953125,3971.300048828125,4183.9501953125,4174.25537109375,13509164,TCS,IT_industry,4083.9501953125,228.650146484375,4105.032716292855,0.11784473621490099,6071.97509765625
2024-07-15,4235.7001953125,4240.0,4157.0498046875,4169.2001953125,4159.53955078125,4848030,TCS,IT_industry,4069.2001953125,82.9501953125,4140.291432170579,0.11431936006891685,6320.30029296875
2024-07-16,4172.0,4194.5498046875,4144.89990234375,4178.4501953125,4168.76806640625,2029521,TCS,IT_industry,4078.4501953125,49.64990234375,4095.352740977285,0.11653799881783,6261.22509765625
2024-07-18,4160.0,4325.0,4160.0,4315.5498046875,4305.5498046875,5613364,TCS,IT_industry,4215.5498046875,165.0,4228.604402955066,0.14934906820389082,6317.77490234375
2024-07-19,4317.39990234375,4358.75,4285.25,4302.39990234375,4302.39990234375,3903354,TCS,IT_industry,4202.39990234375,73.5,4259.148612465903,0.14861747700494088,6468.599853515625
2024-07-22,4299.9501953125,4319.9501953125,4265.0,4287.35009765625,4287.35009765625,1896386,TCS,IT_industry,4187.35009765625,54.9501953125,4220.471498615173,0.14511947472037834,6443.625244140625
2024-07-23,4283.0,4361.7001953125,4266.2998046875,4302.35009765625,4302.35009765625,2365208,TCS,IT_industry,4202.35009765625,95.400390625,4262.538116266176,0.14861813931700185,6434.175048828125
2024-07-24,4287.5,4339.10009765625,4268.10009765625,4306.25,4306.25,1809793,TCS,IT_industry,4206.25,71.0,4239.986017014015,0.1495245979396682,6440.625
2024-07-25,4295.0,4343.0,4274.2001953125,4322.5,4322.5,2810342,TCS,IT_industry,4222.5,68.7998046875,4244.117404388375,0.1532981828453286,6456.25
2024-07-26,4350.0,4422.4501953125,4337.0498046875,4387.85009765625,4387.85009765625,3552210,TCS,IT_industry,4287.85009765625,85.400390625,4323.607944365866,0.1684167710827491,6543.925048828125
2024-07-29,4415.0,4431.0,4371.0,4381.10009765625,4381.10009765625,1746803,TCS,IT_industry,4281.10009765625,60.0,4331.230537934106,0.1668784322950122,6605.550048828125
2024-07-30,4391.10009765625,4398.0,4327.2998046875,4365.35009765625,4365.35009765625,1797906,TCS,IT_industry,4265.35009765625,70.7001953125,4298.871643559338,0.16328344481494395,6573.775146484375
2024-07-31,4350.0,4414.0,4345.0,4385.35009765625,4385.35009765625,2330091,TCS,IT_industry,4285.35009765625,69.0,4314.920111205667,0.16786497883915386,6542.675048828125
2024-08-01,4399.39990234375,4419.2998046875,4365.0498046875,4397.10009765625,4397.10009765625,2202244,TCS,IT_industry,4297.10009765625,54.25,4320.028700829433,0.17054435442795335,6597.949951171875
2024-08-02,4365.0,4398.0,4270.0,4283.0498046875,4283.0498046875,2811282,TCS,IT_industry,4183.0498046875,128.0,4298.304684869021,0.14460673862758955,6506.52490234375
2024-08-05,4239.0,4239.0,4110.5,4155.0498046875,4155.0498046875,2787771,TCS,IT_industry,4055.0498046875,128.5,4140.072184613461,0.11472149193727255,6316.52490234375
2024-08-06,4170.9501953125,4258.25,4160.7998046875,4171.2001953125,4171.2001953125,2203067,TCS,IT_industry,4071.2001953125,97.4501953125,4158.499338083478,0.11860842263224991,6256.55029296875
